time,overloaded_nodes,predicted_overloads,migrations,cpu_utilization,ram_utilization,latency,jitter
395,0,0,0,0.1916026649315541,0.15080133246577704,9.634918984705944,0.02817492213952294
396,0,0,0,0.19313519982332922,0.15156759991166463,9.65929598511465,0.02510673695555483
397,0,0,0,0.1913660276453253,0.15068301382266264,9.634111273472023,0.025020401929390645
398,0,0,0,0.1910964619636967,0.15054823098184836,9.631381679677293,0.01849145186225046
399,0,0,0,0.18926569767135903,0.14963284883567954,9.605816961122807,0.017378683122435786
400,0,0,0,0.18823719775923575,0.14911859887961787,9.600274342159377,0.019528665368975903
401,0,0,0,0.1880095949455191,0.14900479747275958,9.596037017562214,0.019234342384153374
402,0,0,0,0.1883118216725494,0.14915591083627472,9.600772867434744,0.019374781902214103
403,0,0,0,0.1908472835337091,0.15042364176685458,9.635157835647913,0.01956296259479397
404,0,0,0,0.18906228049262638,0.1495311402463132,9.605615148786438,0.02016216410493395
405,0,0,0,0.1912540556282757,0.15062702781413784,9.64587344518959,0.021195702036293746
406,0,0,0,0.19134742305986452,0.15067371152993225,9.648884920437657,0.019498089051498732
407,0,0,0,0.19228149319624466,0.15114074659812232,9.666605864538909,0.023756329775487292
408,0,0,0,0.19350151963747347,0.15175075981873673,9.684139911948845,0.029942249037650158
409,0,0,0,0.19385585941762315,0.15192792970881158,9.68665865937314,0.03333496325300444
410,0,0,0,0.1960794195929104,0.1530397097964552,9.718342340984066,0.03871113848526404
411,0,0,0,0.19636855373874573,0.15318427686937286,9.723185811040464,0.040144637633068976
412,0,0,0,0.19843381369290214,0.1542169068464511,9.751666596049061,0.042748229784945774
413,0,0,0,0.20006569920047362,0.15503284960023683,9.773200265453706,0.04896845383340107
414,0,0,0,0.20188039491497659,0.1559401974574883,9.804299252634177,0.05080280811124988
415,0,0,0,0.20227605132869403,0.15613802566434704,9.811631241394135,0.054021908858948094
416,0,0,0,0.20030965310191354,0.15515482655095678,9.78174083368381,0.04934571402066296
417,0,0,0,0.19965356158631864,0.15482678079315934,9.77083193552915,0.04335543564466085
418,0,0,0,0.19759805818405574,0.1537990290920279,9.73949037563959,0.037683427372943036
419,0,0,0,0.19701056148187035,0.15350528074093517,9.730846516881288,0.03133747087900386
420,0,0,0,0.19694826566320067,0.15347413283160036,9.731397470366916,0.02978657777396466
421,0,0,0,0.19863624955530912,0.15431812477765455,9.76108108864709,0.02689992193879308
422,0,0,0,0.20056002378006083,0.15528001189003043,9.78868962126804,0.027270138080115452
423,0,0,0,0.19676686485102668,0.15338343242551336,9.734495478800424,0.02912826060497734
424,0,0,0,0.1968088581057618,0.1534044290528809,9.728615177914815,0.027855601186318593
425,0,0,0,0.19486935133973507,0.15243467566986754,9.698157058550878,0.026739087381881764
426,0,0,0,0.1978480915753014,0.15392404578765073,9.741979180136791,0.024026981645997432
427,0,0,0,0.2007075425898342,0.15535377129491712,9.78954931608541,0.0267332717419246
428,0,0,0,0.19942728043919022,0.1547136402195951,9.772899128614636,0.02796631280072875
429,0,0,0,0.1983416599421804,0.1541708299710902,9.76069491275465,0.027591018489079355
430,0,0,0,0.19777468791241762,0.15388734395620882,9.749520124067972,0.026845074695050195
431,0,0,0,0.19968577310711064,0.15484288655355533,9.78170898962448,0.028179335403957444
432,0,0,0,0.20083044056681099,0.15541522028340551,9.794234779401503,0.028889695988292562
433,0,0,0,0.1975152729563775,0.15375763647818874,9.744724501417904,0.028314376761462815
434,0,0,0,0.1976675629852369,0.15383378149261845,9.750846205463636,0.02689793370731177
435,0,0,0,0.19969176108222464,0.15484588054111234,9.786367779864033,0.018985038489856443
436,0,0,0,0.20126588312147023,0.15563294156073512,9.811000442361586,0.020983484706956056
437,0,0,0,0.2008015159891801,0.15540075799459005,9.803783303013557,0.02241354035746028
438,0,0,0,0.2002365983996437,0.15511829919982184,9.793434723432846,0.0230069171854443
439,0,0,0,0.20082347698408867,0.15541173849204434,9.806037239684125,0.023680415700267368
440,0,0,0,0.19962318614467095,0.1548115930723355,9.789936296238363,0.02106873019621756
441,0,0,0,0.19944718523403582,0.1547235926170179,9.784887341831686,0.02102239382326023
442,0,0,0,0.19847386737607953,0.15423693368803976,9.771218520641495,0.02131031497365209
443,0,0,0,0.20036197412970636,0.1551809870648532,9.797753918850374,0.016979311873248144
444,0,0,0,0.2009438041300321,0.15547190206501604,9.809715839092057,0.012032630992008424
445,0,0,0,0.20100482769799238,0.1555024138489962,9.812664942826721,0.012627244769195583
446,0,0,0,0.2005087361968671,0.15525436809843357,9.804226339552844,0.01208398159688997
447,0,0,0,0.20204889037534934,0.15602444518767467,9.823939373917632,0.014438033119374707
448,0,0,0,0.20285889311412642,0.15642944655706323,9.835795199644496,0.017876588907866614
449,0,0,0,0.20394803011395243,0.15697401505697622,9.850537325619037,0.02278884229547139
450,0,0,0,0.20507669905287224,0.15753834952643614,9.870275462906246,0.02844110349932125
451,0,0,0,0.2032423786153674,0.1566211893076837,9.840948042384184,0.02723548917952328
452,0,0,0,0.2053864450782205,0.15769322253911028,9.875158427586861,0.025778350654503276
453,0,0,0,0.20473196534846355,0.1573659826742318,9.862473311038135,0.02443167181948037
454,0,0,0,0.20653389919018333,0.1582669495950917,9.889084621434316,0.026566418628483
455,0,0,0,0.20476161223037587,0.15738080611518795,9.860673453410275,0.02425355755452953
456,0,0,0,0.20746113349212575,0.1587305667460629,9.90668236263296,0.023836143793507143
457,0,0,0,0.20452014139164704,0.1572600706958235,9.86176179730632,0.020306497457517978
458,0,0,0,0.20232978969904913,0.1561648948495246,9.831491588596217,0.020963056565821456
459,0,0,0,0.20172334331459155,0.15586167165729578,9.819357132484038,0.02483079152419399
460,0,0,0,0.20128450658164493,0.15564225329082249,9.80879053279418,0.02919701884792563
461,0,0,0,0.20255929930124597,0.156279649650623,9.830502640161928,0.029882814673977694
462,0,0,0,0.20301873632491949,0.15650936816245975,9.834334894202467,0.029582086764635526
463,0,0,0,0.2036066842231583,0.15680334211157915,9.843440034347193,0.029362961077543936
464,0,0,0,0.20203770277444932,0.15601885138722466,9.819134906537137,0.027135569529503925
465,0,0,0,0.203277152405691,0.1566385762028455,9.833258621670392,0.026447957394656607
466,0,0,0,0.2025701417154244,0.1562850708577122,9.81996171531477,0.014152206829495324
467,0,0,0,0.20176624990693828,0.15588312495346915,9.809385546970411,0.010798016276036094
468,0,0,0,0.20052378894596157,0.15526189447298078,9.789992324931776,0.014745533210643815
469,0,0,0,0.20229223038128286,0.15614611519064145,9.81435616749615,0.014870796959898907
470,0,0,0,0.2014577712336566,0.15572888561682832,9.800640414768313,0.015681363385535284
471,0,0,0,0.19993445726712072,0.15496722863356036,9.776751462740197,0.019689058209336995
472,0,0,0,0.20097878728720497,0.1554893936436025,9.792464038833556,0.01939608641943955
473,0,0,0,0.2010332097276289,0.15551660486381444,9.793214965441749,0.016331417820775754
474,0,0,0,0.19932354852861922,0.15466177426430963,9.762752603036223,0.01981118942228636
475,0,0,0,0.19910176835291923,0.15455088417645962,9.76704587492635,0.018359243978599542
476,0,0,0,0.20087453731993682,0.15543726865996843,9.795407542358525,0.016038458986027918
477,0,0,0,0.20241075822506827,0.15620537911253415,9.818101356379495,0.017248497139025785
478,0,0,0,0.20300248738088333,0.1565012436904417,9.826047130424794,0.020167193669541707
479,0,0,0,0.20372891118767414,0.1568644555938371,9.841134144033187,0.02401329987580784
480,0,0,0,0.20190770407936942,0.15595385203968473,9.819089690820233,0.024887578810010545
481,0,0,0,0.2027925448711104,0.1563962724355552,9.829388343488098,0.02514787901714984
482,0,0,0,0.2051288305891569,0.15756441529457846,9.86547042314849,0.030608604174991883
483,0,0,0,0.2053835561582806,0.1576917780791403,9.870042585450147,0.03439587110484315
484,0,0,0,0.20600837824205714,0.1580041891210286,9.87940920749798,0.03294065673259371
485,0,0,0,0.20628154328423925,0.15814077164211965,9.88445529578863,0.028658380192422797
486,0,0,0,0.20137063109487852,0.15568531554743925,9.806748565677102,0.026930630783028375
487,0,0,0,0.2041091971781288,0.15705459858906445,9.851918791314151,0.025555743741626273
488,0,0,0,0.20274486252810162,0.15637243126405082,9.833015200798174,0.025054928961355128
489,0,0,0,0.20108465926268396,0.155542329631342,9.809443681660706,0.027605754088348537
490,0,0,0,0.20006854025633578,0.1550342701281679,9.794223358042805,0.030758417599963714
491,0,0,0,0.20384078100227815,0.1569203905011391,9.85089847796392,0.030523692740565343
492,0,0,0,0.20504554964717778,0.1575227748235889,9.870223901493098,0.03088051869284313
493,0,0,0,0.20628735961670147,0.15814367980835073,9.89612372181745,0.03384164347905691
494,0,0,0,0.20223237749011638,0.1561161887450582,9.836540197556442,0.032223023387053386
495,0,0,0,0.20153557464117305,0.15576778732058655,9.82405394986499,0.02949948124509227
496,0,0,0,0.20015254277809044,0.15507627138904523,9.800682544627081,0.030176468476537287
497,0,0,0,0.198722186970942,0.154361093485471,9.774975568163203,0.03477695489233934
498,0,0,0,0.19725188409876673,0.15362594204938337,9.74848821688033,0.04224803350066978
499,0,0,0,0.19760268402213327,0.15380134201106666,9.752890582758244,0.04688850818400148
500,0,0,0,0.1941413132934252,0.1520706566467126,9.70156830374102,0.05791825158319486
501,0,0,0,0.19377769753389731,0.15188884876694866,9.695096347821629,0.06425791328915378
502,0,0,0,0.1932930827214761,0.15164654136073805,9.68088153581195,0.06572751936462305
503,0,0,0,0.19567654794445896,0.1528382739722295,9.71527360070009,0.05237072969389531
504,0,0,0,0.1968980142317938,0.15344900711589693,9.728385921558177,0.04460251004258933
505,0,0,0,0.19273013510447035,0.1513650675522352,9.665654046748783,0.040685864048585145
506,0,0,0,0.1933138200529005,0.15165691002645026,9.675169408855046,0.03475934947194849
507,0,0,0,0.1916598310426697,0.15082991552133487,9.64853974767327,0.033180824196172076
508,0,0,0,0.19274353941761047,0.15137176970880523,9.663311359683178,0.03079390218266187
509,0,0,0,0.19372816606559784,0.15186408303279894,9.678559836425501,0.0234601142492995
510,0,0,0,0.19532311049085235,0.15266155524542618,9.697688095228703,0.023217744727098078
511,0,0,0,0.19863912160805575,0.15431956080402787,9.74851865328373,0.03008872245990358
512,0,0,0,0.20036533068124654,0.15518266534062328,9.769562116380639,0.038050906683404155
513,0,0,0,0.19946449017694298,0.1547322450884715,9.752688799637678,0.041172105547200584
514,0,0,0,0.19741921781942598,0.153709608909713,9.724714118024014,0.04095817500089143
515,0,0,0,0.200381273964026,0.155190636982013,9.771942109557346,0.04373009401716439
516,0,0,0,0.20097000417820113,0.15548500208910057,9.78850731128614,0.047003326262414845
517,0,0,0,0.20362234680915486,0.15681117340457745,9.829049789973595,0.04902079083496586
518,0,0,0,0.20442982752344166,0.15721491376172084,9.844166722945394,0.04984110190954187
519,0,0,0,0.20256513060836936,0.15628256530418472,9.811810695892504,0.04355889977734816
520,0,0,0,0.1995931977351938,0.15479659886759692,9.769659294409738,0.035595761181614616
521,0,0,0,0.20073248055356802,0.15536624027678403,9.788509265418437,0.033922046945837434
522,0,0,0,0.20039477116959248,0.15519738558479623,9.781168791680624,0.03356860821076954
523,0,0,0,0.19997074091603184,0.15498537045801591,9.775261314190296,0.031958156764587485
524,0,0,0,0.20040366586595665,0.15520183293297832,9.7821744654409,0.0242009553726043
525,0,0,0,0.19927202998271587,0.15463601499135793,9.768181868223193,0.024570644668689107
526,0,0,0,0.1980558394812098,0.1540279197406049,9.756546805658687,0.02701469117917111
527,0,0,0,0.19895662154141439,0.1544783107707072,9.765279042072208,0.02461864384810387
528,0,0,0,0.2003153527893769,0.15515767639468847,9.789336238105005,0.014828440043423274
529,0,0,0,0.19955397171597078,0.15477698585798538,9.782749860917322,0.010197297376616279
530,0,0,0,0.19990248776696862,0.1549512438834843,9.791362069311232,0.010924533870362801
531,0,0,0,0.20206528423107056,0.15603264211553527,9.82453509012756,0.01764832405043019
532,0,0,0,0.20045855563998444,0.15522927781999224,9.80180266582335,0.018648221964347917
533,0,0,0,0.20062258773873554,0.1553112938693678,9.803166136276214,0.01925131832875547
534,0,0,0,0.2005504219664461,0.15527521098322306,9.80132975618196,0.019672664252890673
535,0,0,0,0.2013927670102077,0.15569638350510384,9.813560257948009,0.019712573106075795
536,0,0,0,0.19966804843415942,0.1548340242170797,9.788859530738433,0.01572227190559892
537,0,0,0,0.20009001159455306,0.15504500579727654,9.793235506189715,0.012027188948406022
538,0,0,0,0.2005531089126109,0.15527655445630545,9.802062183100716,0.011603820519976864
539,0,0,0,0.20122217794258768,0.15561108897129383,9.811899835791891,0.010440438639737756
540,0,0,0,0.20422813134552048,0.15711406567276026,9.86029612514261,0.019331957447261836
541,0,0,0,0.20296206689883783,0.15648103344941894,9.838894787614942,0.020828154053941367
542,0,0,0,0.20502705946894384,0.15751352973447194,9.871645272875913,0.02715187833330699
543,0,0,0,0.20269664563073606,0.15634832281536803,9.833370909742946,0.02695799406041006
544,0,0,0,0.20091883442792421,0.15545941721396211,9.811107078639395,0.02637924837457068
545,0,0,0,0.1987194446112818,0.15435972230564093,9.779224211289854,0.029382231792131976
546,0,0,0,0.19722154949702142,0.1536107747485107,9.757123310369,0.03384744144699366
547,0,0,0,0.19810086379495187,0.15405043189747594,9.768226583946419,0.036266126725930534
548,0,0,0,0.19590292438707713,0.15295146219353856,9.73379793429166,0.04346517874294027
549,0,0,0,0.1976452764280796,0.1538226382140398,9.760387573090732,0.04553032148892593
550,0,0,0,0.1976377735678138,0.15381888678390693,9.759446466128455,0.042433324289816485
551,0,0,0,0.1939523925965608,0.1519761962982804,9.70264091193117,0.046637577112759995
552,0,0,0,0.19449362446155335,0.15224681223077668,9.716028218581183,0.03782292652436268
553,0,0,0,0.19513793230666182,0.15256896615333093,9.723457313524797,0.030853065877568017
554,0,0,0,0.19346284245094025,0.15173142122547015,9.69296202238619,0.0281297949132982
555,0,0,0,0.19336368495229522,0.1516818424761476,9.687051157174489,0.028643839110748456
556,0,0,0,0.1910790443617694,0.1505395221808847,9.656918637241606,0.03439227368455276
557,0,0,0,0.19185211412923828,0.15092605706461915,9.672315264777527,0.032975754732850984
558,0,0,0,0.1937757476821238,0.15188787384106192,9.699252630036963,0.03215340383231932
559,0,0,0,0.19526638209441471,0.15263319104720735,9.721490300427162,0.02747804561648876
560,0,0,0,0.1960838021294533,0.15304190106472668,9.73108456809712,0.02254194999972918
561,0,0,0,0.1950204389896967,0.15251021949484836,9.716063374186124,0.023034416202234738
562,0,0,0,0.19447959853964647,0.15223979926982326,9.707840036565967,0.022651543599287605
563,0,0,0,0.19393633367364538,0.1519681668368227,9.698379428605131,0.021360531022510256
564,0,0,0,0.19373610433252442,0.15186805216626223,9.690464653809293,0.021436362418150112
565,0,0,0,0.19336414798869803,0.15168207399434902,9.685005177295553,0.021550169189903257
566,0,0,0,0.19614639635654832,0.15307319817827414,9.724161135077157,0.01790144730777082
567,0,0,0,0.19672069560626956,0.15336034780313482,9.730833386744822,0.015834789193698805
568,0,0,0,0.1943834229827311,0.15219171149136557,9.698983825718352,0.015854003710498405
569,0,0,0,0.19376784570377278,0.1518839228518864,9.692056943328803,0.016254647653730785
570,0,0,0,0.1947183629968149,0.15235918149840744,9.703208744719081,0.014233418074021769
571,0,0,0,0.19634118708095982,0.1531705935404799,9.730477058517868,0.015938840734593607
572,0,0,0,0.19346676327241139,0.1517333816362057,9.686874999817551,0.016925740272417937
573,0,0,0,0.19564801045582678,0.1528240052279134,9.716347626237178,0.017180785300871245
574,0,0,0,0.1994446631791826,0.1547223315895913,9.772716123005075,0.025516769098896098
575,0,0,0,0.19792063005732455,0.15396031502866228,9.751197642185897,0.025704224912368914
576,0,0,0,0.1977080539001361,0.15385402695006806,9.749518533802306,0.027133048503789524
577,0,0,0,0.19999409085126957,0.1549970454256348,9.781479590180227,0.032313441235331246
578,0,0,0,0.20033415443483032,0.15516707721741518,9.79128276083543,0.035636540075034605
579,0,0,0,0.20154676286645307,0.15577338143322655,9.810131393116638,0.03809454195233623
580,0,0,0,0.20236133160477476,0.1561806658023874,9.822501902694736,0.040394772019828155
581,0,0,0,0.20161740383393126,0.15580870191696566,9.81664669327179,0.0420668503548693
582,0,0,0,0.1984539868591867,0.15422699342959334,9.767526615953006,0.031879611316382485
583,0,0,0,0.19815535180739485,0.15407767590369745,9.760143735903231,0.025484937757240825
584,0,0,0,0.19940406982940864,0.15470203491470433,9.778890344513684,0.025319171461198765
585,0,0,0,0.1970701698511937,0.15353508492559687,9.744687934652594,0.026195237828061452
586,0,0,0,0.19426806754629053,0.15213403377314527,9.70117786491279,0.034831820746227406
587,0,0,0,0.19309680542911511,0.15154840271455755,9.69122449663417,0.04328509728094822
588,0,0,0,0.19138170973234844,0.15069085486617423,9.667252961417677,0.05187490926253037
589,0,0,0,0.19298948385377493,0.15149474192688747,9.689561016735835,0.051908291184904996
590,0,0,0,0.1924737545149518,0.15123687725747592,9.677384618228857,0.048065215118197724
591,0,0,0,0.19035124509666995,0.150175622548335,9.641905073927717,0.04484407042620198
592,0,0,0,0.18892106013585716,0.1494605300679286,9.62012186450815,0.04825789508449797
593,0,0,0,0.18827661095499443,0.1491383054774972,9.60966031984545,0.049734828254182115
594,0,0,0,0.18854481766390524,0.14927240883195264,9.615098158586509,0.04147529914750115
595,0,0,0,0.1894317890110017,0.14971589450550082,9.625687052287503,0.03342662757717446
596,0,0,0,0.18880712963875357,0.1494035648193768,9.612988779959107,0.03136158374403013
597,0,0,0,0.18767027490621813,0.14883513745310908,9.593888735108145,0.030628315714171392
